index       100    0    0    0    0    0
index       200    0    0    0    0    0
index       300    0    0    0    0    0
index       400    0    0    0    0    0
index       500    0    0    0    0    0
index       600    0    0    0    0    0
index       700    0    0    0    0    0
index       800    0    0    0    0    0
index       900    0    0    0    0    0
index      1000    0    0    0    0    0
index      1100    0    0    0    0    0
index      1200    0    0    0    0    0
index      1300    0    0    0    0    0
index      1400    0    0    0    0    0
index      1500    0    0    0    0    0
index      1600    0    0    0    0    0
index      1700    0    0    0    0    0
index      1800    0    0    0    0    0
index      1900    0    0    0    0    0
index      2000    0    0    0    0    0
index      2100    0    0    0    0    0
index      2200    0    0    0    0    0
index      2300    0    0    0    0    0
index      2400    0    0    0    0    0
index      2500    0    0    0    0    0
index      2600    0    0    0    0    0
index      2700    0    0    0    0    0
index      2800    0    0    0    0    0
index      2900    0    0    0    0    0
index      3000    0    0    0    0    0
index      3100    0    0    0    0    0
index      3200    0    0    0    0    0
index      3300    0    0    0    0    0
index      3400    0    0    0    0    0
index      3500    0    0    0    0    0
index      3600    0    0    0    0    0
index      3700    0    0    0    0    0
index      3800    0    0    0    0    0
index      3900    0    0    0    0    0
index      4000    0    0    0    0    0
index      4100    0    0    0    0    0
index      4200    0    0    0    0    0
index      4300    0    0    0    0    0
index      4400    0    0    0    0    0
index      4500    0    0    0    0    0
index      4600    0    0    0    0    0
index      4700    0    0    0    0    0
index      4800    0    0    0    0    0
index      4900    0    0    0    0    0
index      5000    0    0    0    0    0
index      5100    0    0    0    0    0
index      5200    0    0    0    0    0
index      5300    0    0    0    0    0
index      5400    0    0    0    0    0
index      5500    0    0    0    0    0
index      5600    0    0    0    0    0
index      5700    0    0    0    0    0
index      5800    0    0    0    0    0
index      5900    0    0    0    0    0
index      6000    0    0    0    0    0
index      6100    0    0    0    0    0
index      6200    0    0    0    0    0
index      6300    0    0    0    0    0
index      6400    0    0    0    0    0
index      6500    0    0    0    0    0
index      6600    0    0    0    0    0
index      6700    0    0    0    0    0
index      6800    0    0    0    0    0
index      6900    0    0    0    0    0
index      7000    0    0    0    0    0
index      7100    0    0    0    0    0
index      7200    0    0    0    0    0
index      7300    0    0    0    0    0
index      7400    0    0    0    0    0
index      7500    0    0    0    0    0
